desc,mfc,names,price,url
"
A thick and creamy sauce made with tomatillos and habaneros. Not too hot for a habanero sauce. Amazing on tacos, or spread on sandwiches and burgers!
Heat Level: Medium-hot
Ingredients: Water, Tomatillos, Habanero, Peppers, Vinegar, Vegetable Oil, Cumin, Spices, Salt.
5 oz
",Formosa, Formosa Habanero    ,$ 5.99,https://heathotsauce.com/collections/all/products/formosa-habanero
"
A thick and creamy chipotle sauce made with tomatillos and cumin. Think of it as a spicy aioli, perfect for spreading on sandwiches or burgers, and amazing on tacos!
Heat Level: Medium
Ingredients: Water, Tomatillos, Chipotle, Peppers, Vinegar, Vegetable Oil, Cumin, Spices, Salt.
5 oz
",Formosa, Formosa Chipotle    ,$ 5.99,https://heathotsauce.com/collections/all/products/formosa-chipotle
"
This is one of the very hottest commercially available products in the world. It comes with two 9.6 million SHU dropper vials that are perfect for increasing the heat without altering the flavor. No bitter extract flavor! 
Also comes with a vial of 95% pure capsaicin powder (15.2 Million SHU).
Heat Level: EXTREME (9.6 Million SHU)
Ingredients: capsaicin (not extract), alcohol, water, gold, ascorbic acid (Vit. C).
1/4 oz (comes with a single 1/4 oz vial instead of two 1/8 oz vials now)
",Texas Creek, Pure Evil 9.6 million SHU    ,$ 69.99,https://heathotsauce.com/collections/all/products/pure-evil-9-6-million-shu
"
A jalapeno tomatillo sauce with a decent kick and a nice tangy flavor.
Heat Level: Medium Hot
Ingredients: Peppers (jalapeno, serrano, habanero, red jalapeno, thai chili), tomatillo, distilled white vinegar, onion, carrot, lemon juice, lime juice, water, salt, cilantro, garlic, spices.
5 oz
",FYM, FYM Green    ,$ 5.99,https://heathotsauce.com/collections/all/products/fym-green
"
An extra hot version of the flavorful FYM sauce, made with ghost peppers in addition to the habaneros and thai chilies.
Heat Level: Extra Hot (manageable for a chilehead tolerance)
Ingredients: Peppers (habanero, green & red jalapeno, bhut jolokia, thai chili serrano), distilled white vinegar, tomato sauce (tomato concentrate (tomato paste, water), salt, dehydrated onion, dehydrated garlic, spice, natural flavor and dehydrated bell pepper), water, onion, carrot, lemon juice, lime juice, salt, garlic, spices.
5 oz
",FYM, FYM Extra Hot    ,$ 7.99,https://heathotsauce.com/collections/all/products/fym-extra-hot
"
Granny Smith apples blended with fresh jalapenos and poblanos. Bright and tangy with a mellow kick.
Heat Level: Medium
Ingredients: Green Apple, Poblano Pepper, Jalapeño, Distilled Vinegar, Garlic, & Sea Salt.
Recipes: Shrimp Tacos, Jalapeno and Green Apple Queso, Green Burger
5 oz
 
",Bravado Spice Co., Jalapeno & Green Apple Hot Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/jalapeno-green-apple
"
This bold sauce blends arbol chiles and red jalapenos for a medium-hot kick and some serious flavor.
Heat Level: Medium
Ingredients: Arbol Chiles, Red Jalapeños, Vinegar, Garlic, Sea Salt and Sugar.
5 oz
 
",Bravado Spice Co., Crimson Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/crimson-sauce
"
A fresh tasting hot sauce made with some habaneros, thai chilies, tomatoes.
FYM made headlines last year when they gave out over 2,000 free samples to build support for their Kickstarter. Their tasty sauce earned them lots of support, and now we are proud to be one of the first retailers to carry their sauce!
Heat Level: Medium-hot
Ingredients: Peppers (habanero, green and red jalapenos, serrano, thai chili), distilled white vinegar, tomato sauce (tomato concentrate (tomato paste, water), salt, dehydrated onion, dehydrated garlic, spice, natural flavor and dehydrated bell pepper), water, onion, carrot, lemon juice, lime juice, salt, garlic, spices.
5 oz
",FYM, FYM Original    ,$ 5.99,https://heathotsauce.com/collections/all/products/fym-original
"
This is one of the hottest sauces out there. If you are looking for pure heat, this will deliver
Available for a limited time only while supplies last. 
Heat Level: Extreme
Ingredients: Chocolate Habaneros, Vinegar and 6 Million SHU Extract.
2 oz
Note: This sauce has a strong pepper extract flavor.
",CaJohn's, Black Mamba 6 - Get Bitten    ,$ 15.00,https://heathotsauce.com/collections/all/products/black-mamba-6-get-bitten
"
A mellow habanero sauce made with plenty of lime juice and no vinegar (though it still has a thin and tangy consistency that many vinegar based sauces have), this is a good all purpose sauce awesome on fish tacos or scrambled eggs.
Heat Level: Medium
Ingredients: Select Habanero Peppers, Carrots, Onions, Key Lime Juice, Agave, Garlic, Salt and Grapefruit Seed Extract
8 oz
",Tabanero, Tabanero Hot Sauce    ,$ 6.99,https://heathotsauce.com/collections/all/products/tabanero-hot-sauce
"
A delicious New Zealand-made sauce that has a smoky flavor and fiery heat from Chocolate Habaneros. Like a barbecue sauce but with a serious kick!
Heat Level: Hot
Ingredients: Tomatoes, Red Capsicum, White Wine Vinegar, Chocolate Habanero Chillis (NZ Grown), Onions, Liquid Applewood, Garlic, Palm Sugar, Salt, Spices, Pepper.
5 oz
",Culley's, Applewood Chocolate Habanero Sauce    ,$ 8.50,https://heathotsauce.com/collections/all/products/applewood-chocolate-habanero-sauce
"
A nicely blended sauce from New Zealand made with Kiwis and orange habaneros, definitely one of the most unique fruit based sauces we've ever tried. Only available for a limited time!
Heat Level: Medium
Ingredients: White Wine Vinegar, Kiwi Fruit, Green Capsicum, Lime Juice, Palm Sugar, Carrot, Orange Habanero, Onion, Garlic, Salt, Xanthan Gum.
5 oz
",Culley's, Kiwi Hot Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/kiwi-hot-sauce
"
This tangy superhot seasoning is amazing on popcorn, but also try it sprinkled over potato chips or french fries!
Heat Level: Extra Hot
Ingredients: Apple Cider Vinegar Powder (Maltodextrin, Apple Cider Vinegar, and Modified Food Starch), Sea Salt, Organic Ghost Pepper Powder.
Awards: The 9th Annual Hot Pepper Awards - 3rd Place Unique Seasoning

2.5 oz
",Heat Hot Sauce Shop, Ghost Pepper Salt & Vinegar Popcorn Seasoning    ,$ 5.99,https://heathotsauce.com/collections/all/products/ghost-pepper-salt-vinegar-popcorn-seasoning
"
This award winning white cheddar seasoning has a serious habanero kick to it. Designed for popcorn, but try it in Mac and Cheese too!
Heat Level: Hot!
Ingredients: Organic White Cheddar Powder (organic cheddar cheese, organic pasteurized milk, salt, cheese cultures, enzymes, organic tapioca maltodextrin, salt, silicon dioxide, disodium phosphate, lactic acid, citric acid, natural mixed tocopherols), Organic Habanero Powder.
Awards: The 9th Annual Hot Pepper Awards - 1st Place Seasoning, 1st Place Unique, and Best Overall Dry Spice.

1.5 oz
",Heat Hot Sauce Shop, Habanero White Cheddar Popcorn Seasoning    ,$ 5.99,https://heathotsauce.com/collections/all/products/habanero-white-cheddar-popcorn-seasoning
"
The Flaming Chicken Original is a classic wing sauce with a nice balance of tangy flavor and creamy consistency.
Heat Level: Medium-hot
Ingredients: Water, Cayenne Pepper Pulp, Margarine, Carrot, Ground Habanero Pepper, Onion, Acetic Acid, Salt, Papaya Butter Base, Lemon Juice, Butter Sauce, Xanthan Gum, Citric Acid, Garlic Pulp, Passion Fruit Juice.
12 oz
",Flaming Chicken, Flaming Chicken Original Wing Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/flaming-chicken-original-wing-sauce-1
"
Big Fat's Double Dark is a complex blend of Black Cherry balsamic and sage, with a bit of warmth from Chocolate Habaneros. Definitely a sweet sauce, but very well balanced, making it perfect for anything from ice cream to pulled pork or a bagel with cream cheese.
Heat Level: Mild
﻿Ingredients﻿: Black cherry balsamic vinegar, red bell pepper, onion, lemon juice, garlic, chocolate habanreo peppers, sea salt, black pepper, coriander, sage.
5 oz
",Bigfat's, Double Dark Black Cherry & Sage    ,$ 6.49,https://heathotsauce.com/collections/all/products/double-dark-black-cherry-sage
"
Big Fat's 8o8 Naga Jolokia is a seriously hot sauce made with Ghost Peppers, Habaneros, and Ancho Chiles. A complex spice mix combines with the peppers and creates a delicious flavor that pairs well with anything from Indian food to Mexican food.
Heat Level: Extra Hot
﻿Ingredients﻿: Water, Onion, Tomatoes, Habanero Peppers, Garlic, Habanero Mash (fresh habanero, salt), Naga Jolokia Pepper Powder, Spices, Lime Juice Concentrate, Ancho Chili Powder, and Sea Salt.
Awards: 2012 3rd Place Hot Pepper Award Winner in the Super Hot Category
5 oz
",Bigfat's, 8o8 Naga Jolokia    ,$ 9.50,https://heathotsauce.com/collections/all/products/8o8-naga-jolokia-hot-sauce
"
A sweet and spicy habanero sauce made with peaches, pineapple, and a dash of lemon juice.
Heat Level: Hot
Ingredients: White Distilled Vinegar, Fresh and Dried Hot Peppers, Peaches, Pineapple, Lemon Juice, Onion, Carrots, Garlic & Spices.
5 oz
",Lono Sauces, Lono Habanero    ,$ 6.99,https://heathotsauce.com/collections/all/products/lono-habanero
"
A bright tomatillo sauce with a substantial kick from thai chile peppers, and a hint of sweetness from pineapple and honey. 
Heat Level: Hot
Ingredients: White Distilled Vinegar, Tomatillo, Fresh and Dried Hot Peppers, Pineapple, Honey, Onion, Garlic, Lime Juice & Spices.
5 oz
",Lono Sauces, Lono Thai & Tomatillo    ,$ 6.99,https://heathotsauce.com/collections/all/products/lono-thai-tomatillo
"
The hottest pepper in the world, in whole dried form! 
Reapers average 1,569,300 Scoville Heat Units (SHU), and can peak as high as 2,200,000 SHU. They were confirmed the worlds hottest by Guinness World Records on August 7th, 2013. 
Also be sure to check out our selection of Carolina Reaper sauces. One of our favorites is Foo Foo Mama Choo, which has a really nice balance of heat and flavor.
More information: For a good quick overview, check out this article by Guinness World Records, or for a more in-depth look, check out this great article in the New Yorker.
Ingredients: Whole Carolina Reaper Pods.
 International Shipping is available for $10 per 10 pack, or $24.95 for up to 2 oz.
",Heat Hot Sauce Shop, Whole Dried Carolina Reaper    ,$ 5.99,https://heathotsauce.com/collections/all/products/whole-dried-carolina-reaper
"
This unique small-batch sriracha style sauce uses green peppers instead of the traditional red peppers for a tasty twist on a classic. 
Heat Level: Mild
Ingredients: Jalapenos, Apple Cider Vinegar, Garlic, Sugar, Salt.
5 oz
",Preservation & Co., Green Sriracha    ,$ 7.99,https://heathotsauce.com/collections/all/products/green-sriracha
"
This luscious sauce is great for savory and sweet applications. Made with rich dried cherries, hazelnuts, and cayennes. It's phenomenal as an appetizer paired with fine cheese.
Heat Level: Medium (the label says 'Very Hot', but in our opinion it's much more of a medium).
Ingredients: Dried Cherries, Hazelnuts, Walnut Oil, Organic Cayenne Chillies, Organic Sugar, Safflower Oil, Salt.
3 oz
",Dark Heart Chili Sauce," Cerise Sombre with Cherries, Hazelnuts, & Cayenne    ",$ 12.99,https://heathotsauce.com/collections/all/products/cerise-sombre-with-cherries-hazelnuts-cayenne
"
          Pure Carolina Reaper powder, the very hottest pepper in the world!
         ",Heat Hot Sauce Shop, Carolina Reaper Powder    ,$ 9.99,https://heathotsauce.com/collections/all/products/carolina-reaper-powder
"
To The Moon is made with a blend of habaneros and smoked ghost peppers, which are balanced out with onion, lime, and garlic. A nice balance of serious heat and delicious pepper flavor.
Heat Level: Hot/Extra Hot, depending on your tolerance.
Ingredients: Caribbean Red Habaneros, Smoked Ghost Peppers, Vinegar, Onion, Lime Juice, Garlic, Salt.
5 oz
",PexPeppers, To The Moon    ,$ 8.99,https://heathotsauce.com/collections/all/products/to-the-moon
"
This fiery concentrated capsaicin dropper is perfect for increasing the heat without altering the flavor. No bitter extract flavor!
Heat Level: EXTREME (1.5 Million SHU)
Ingredients: Alcohol, water, capsaicin, ascorbic acid (vitamin c).
1/2 oz vial
NOTE: New Packaging (photos will be up soon)
",Texas Creek, Pure Evil 1.5 million SHU    ,$ 26.99,https://heathotsauce.com/collections/all/products/pure-evil-1-5-million-shu
"
Defcon's Habby Horse Habanero Horseradish combines the heat of habaneros with the heat of horseradish. Awesome in bloody marys! 
Heat Level: Hot+
Ingredients: Horseradish, Water, Vinegar, Habanero Pepper, Salt and Natural Spices
8 oz
",DEFCON Sauces, Habby Horse Habanero Horseradish    ,$ 6.99,https://heathotsauce.com/collections/all/products/habby-horse-habanero-horseradish
"
One of the most unique combinations we've ever tried, Grapes of Wrath combines hot peppers, red wine and holiday spices.
Heat Level: Hot
Ingredients: Habanero peppers, grape juice, cabernet wine, pineapple, blueberry, strawberry, apple, red cabbage, ginger, brown sugar, honey, garlic, blackberries, ghost pepper, scorpion pepper, jalapeno pepper, serrano pepper, cayenne pepper, salt, spice mix.
Awards: 2013 World Championship Golden Chile Award – 3rd Place Hot Sauce – Pepper Blend
5 oz
",High River Sauces, Grapes of Wrath    ,$ 7.99,https://heathotsauce.com/collections/all/products/grapes-of-wrath
"
This habanero sauce blends a variety of fruits, including peaches and papayas to create a unique sweet and spicy experience.
Heat Level: Medium
Ingredients: Habanero Peppers, Peaches, Papaya, Pineapple, Mango, Cider Vinegar, Brown Sugar, Ginger, Red Pepper, Salt and Garlic
Awards:

2014 World Championship Golden Chile Award – 1st Place Caribbean Style
2011 Hot Pepper Award – Best Over All Hot Sauce
2011 Hot Pepper Award – 1st Place Fruit

5 oz
",High River Sauces, Tears of the Sun    ,$ 5.99,https://heathotsauce.com/collections/all/products/tears-of-the-sun
"
This flavorful tangy hot sauce blends smokey chipotles and fiery habaneros for a perfect balance. Perfect as a steak sauce.
Heat Level: Medium
Ingredients: Habanaro Peppers, Vinegar, Agave, Chipotle Peppers, Lime Juice and Garlic
Awards:

2012 Easton Chile Pepper Festival – 1st Place People’s Choice
2013 New Orleans Chile Pepper Extravaganza – 1st Place Chipotle 
2013 New Orleans Chile Pepper Extravaganza – 1st Place Condiment 
2014 World Championship Golden Chile Award – 1st Place Chipotle

5 oz
 
",High River Sauces, Hellacious Hot Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/hellacious-hot-sauce
"
This elaborately packaged capsaicin extract is coveted by hot sauce collectors around the world. But be careful, it is intended as a food additive only. One drop at a time!
Heat Level: EXTREME
",Blair's, Blair's 2 AM Reserve    ,$ 29.99,https://heathotsauce.com/collections/all/products/blairs-3-am-reserve
"
This Indian style pickled mango sauce is unlike any other mango sauce we have tried. Salty and funky, it is like a pureed version of the classic Indian pickle Achar. 
Heat Level: Medium
Ingredients: Mango, Water, Salt, Green Chili, Mixed Spices (chili powder, yellow mustard, fenugreek, asafoetida), Non-Hydrogenated Vegetable (Palmolein) Oil, Cilantro Leaves, Acetic Acid and Citric Acid.
6.9 oz
",Bandar, Bandar Spicy Mango    ,$ 4.99,https://heathotsauce.com/collections/all/products/bandar-spicy-mango
"
OUT OF PRODUCTION. You might consider trying Marie Sharp's Habanero or Ignite Habanero instead.
________________________________________________
A classic habanero sauce made by the Black Panther Party. 
Heat Level: Hot
Ingredients: Organic Ripened Habanero Peppers, Organic Red Ripened Jalapeno Peppers, Organic Vinegar, Salt.
",Revolutionary Hot Sauce, Burn Baby Burn    ,$ 4.95,https://heathotsauce.com/collections/all/products/burn-baby-burn
"
This insanely hot Carolina Reaper mash is perfect for making your own Reaper hot sauce, or you can use it straight on your food. 
Heat Level: Extreme
Ingredients: Carolina Reaper Chiles, Salt, Citric Acid.
9 oz
",Magic Plant Farms, Carolina Reaper Mash    ,$ 9.99,https://heathotsauce.com/collections/all/products/carolina-reaper-mash
"
Mad Dog Inferno is made with unsulphured molasses, Jalapeno peppers, concentrated pepper extract, garlic and clove. This sauce hits you first with its smooth great taste, then brings the fire. 
Heat Level: Extra Hot
Ingredients: Red wine vinegar, unsulphured molasses, pepper extract, garlic, onion, Jalapeno pepper, clove, herbs, spices & xanthan gum. 
Note: Contains pepper extract, which is something we generally avoid, but this sauce manages to balance the flavors well.
5 oz
",Mad Dog, Mad Dog Inferno    ,$ 8.99,https://heathotsauce.com/collections/all/products/mad-dog-inferno
"
CaJohn's Mongoose Hot Sauce is a sinfully spicy concoction that blends Bhut Jolokia (ghost pepper) and Fatalii Chiles. 
Heat Level: Extreme (contains extract)
Ingredients: Bhut Jolokia, Fatalii, vinegar, natural flavors.
2 oz
",CaJohn's, Mongoose    ,$ 14.75,https://heathotsauce.com/collections/all/products/mongoose
"
Secret Aardvark's Drunken Jerk Sauce is made with Scotch Bonnet and Habanero chile peppers. This spicy sauce is traditionally used as a marinade for the Jamaican-style BBQ simply known as ""JERK"". 
Heat Level: Mild
Ingredients: Onions, soy sauce (water, soybeans, wheat, salt and alcohol [retains freshness]), apple cider vinegar, spices, habanero peppers, dark rum, canola oil, ginger, sugar, garlic. 
8 oz
",Secret Aardvark Trading Co, Drunken Jerk Sauce    ,$ 6.49,https://heathotsauce.com/collections/all/products/drunken-jerk-sauce
"
This is our favorite superhot sauce made by Dave's, because it contains no pepper extract, just pure Scorpion Peppers.
Heat Level: Superhot (Rated at INSANE +++ on the label)
Ingredients: Scorpion peppers, water, salt, acetic acid and xanthan gum.
5 oz
",Dave's Gourmet, Scorpion Pepper Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/scorpion-pepper-sauce
"
This award winning BBQ sauce has the serious heat of ghost pepper! Seriously hot and seriously flavorful.
Heat Level: Extra Hot
Ingredients: Tomatoes, Brown Sugar, Vinegar, Corn Syrup, Soy Sauce (Water, Wheat, Soy Beans, Salt), Worcestershire Sauce (Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Garlic Powder, Sugar, Spices, Anchovies, Tamarind, Natural Flavors, Black Pepper), Habanero Chiles, Bhut Jolokia Chiles, Garlic, Onion, Cayenne Chiles, Chile Caribe, Salt, Spices, Natural Hickory Smoke Flavor (16 oz) 
",CaJohn's, Jolokia BBQ Sauce    ,$ 8.99,https://heathotsauce.com/collections/all/products/jolokia-bbq-sauce
"
This is a fiery version of the classic Gator Hammock hot sauce. Nice strong black pepper-y flavor.
Heat Level: Extra Hot (arguably more of a 'hot' to a chilehead)
Ingredients: Vinegar, Garlic, Cayenne Peppers, Habanero and Jalapeno Peppers, Garlic, Salt and Other Spices.

 5 oz

",Gator Hammock, Lethal Gator    ,$ 6.99,https://heathotsauce.com/collections/all/products/lethal-gator
"
Lucky Dog Hot Sauce's Brown Label is ridiculously tasty! It's a unique style of chipotle sauce with the rich notes of Meco chipotles and a dynamic balance between mustard, chipotle and cumin. Bartlett pear juice and figs add very subtle sweetness, while the creeping heat of the scotch bonnet chile brings the heat in a slow & sneaky way.  
Heat Level: Medium
Ingredients: Cider Vinegar, Water, Onion, Chiles (Jalapeño, Dried Chipotle, and Dried Scotch Bonnet), Roasted Garlic, Pears, Figs, Sea Salt, Mustard Powder, Ghost Pepper Infused Sea Salt, Spices, Powdered Onions, Lime Juice Concentrate.
Awards: 

2015 - 1st Place, Pepper Blend - Screaming Mimi Awards, New York Hot Sauce Expo
2016 - 2nd Place, Pepper Blend Mild - Screaming Mimi Awards, NY Hot Sauce Expo 
2016 - 2nd Place, Chipotle - Zestfest Fiery Food Challenge
2016 - 3rd Place, Latin Style - Zestfest Fiery Food Challenge
2016 - Finalist, Good Food Awards, Pantry Division
2016 - 2nd Place, Medium - Scovie Awards

8.5 oz
",Lucky Dog Hot Sauce, Brown Label Ridiculously Tasty Mustard Chipotle    ,$ 9.49,https://heathotsauce.com/collections/all/products/brown-label-ridiculously-tasty-mustard-chipotle
"
Nando's Garlic Peri Peri Hot Sauce is a milder garlicy version of the classic South African sauce made with the African Bird's Eye Chile. This sauce has a citrusy flavor that works great with chicken dishes, tacos, or as a marinade. 
Heat Level: Mild
Ingredients: Water, white vinegar, onion, salt, lemon, sunflower oil, spices (including Peri Peri), stabilizers (xanthan gum, propylene glycol alginate),  antioxidant (calcium disodium EDTA). 
4.2 oz
",Nando's, Nando's Garlic Peri-Peri Sauce    ,$ 4.50,https://heathotsauce.com/collections/all/products/nandos-garlic-peri-peri-sauce
"
This is one of the hottest non-extract sauces we carry. Made with 70% Scorpion Peppers, you really get the flavor of this fiery pepper up front, followed by some serious heat!
Heat Level: Extra Hot
Ingredients: Trinidad Scorpion Peppers, Water, Salt, Onion, Cane Vinegar, Garlic Pulp, Lemon Juice, Ascorbic Acid, Xanthan Gum.
5 oz 
",Irazu Volcanic Pepper Sauce, Irazu Scorpion Sting 70    ,$ 8.50,https://heathotsauce.com/collections/all/products/irazu-scorpion-sting-70
"
7o8 is one of the most flavorful superhot sauces out there. It blends the sweetness of citrus, pineapple, and pomegranate molasses with a unique spice blend and the seriously hot Trinidad 7 Pot peppers.
Heat Level: Extra Hot (Want it even hotter? Try the new Optimus Primo 7o8)
Ingredients: Orange Juice Concentrate, Onion, Water, Trinidad 7 Pot Peppers, Pineapple Concentrate, Garlic, Pomegranate Molasses, Sea Salt, Coriander, Cumin, Cinnamon, and White Pepper.
Awards:
2nd Place Winner in the People's Preference Hot Sauce category at Zestfest Midwest 2013
3rd Place Screaming Mimi Award Winner for Hot Fruit based - NYC Hot Sauce Expo 2013
5 oz
",Bigfat's, 7o8 7 Pot Citrus    ,$ 6.49,https://heathotsauce.com/collections/all/products/7o8-7-pot-citrus
"
Mad Dog 357 Reaper Sriracha is made with an irresistible blend of super spicy, sweet and garlicky ingredients. This sauce is made with Carolina Reaper chiles which are currently the hottest peppers in the world.  
Heat Level: Extra Hot
Ingredients: Red jalapeno puree (red jalapeno, salt, acetic acid), cayenne sauce (aged red cayenne peppers, distilled vinegar, salt, xanthan gum, & garlic), natural sugar, Carolina Reaper Chile, garlic, and xanthan gum.
5 oz
",Mad Dog, Reaper Sriracha    ,$ 8.50,https://heathotsauce.com/collections/all/products/reaper-sriracha
"
This extraordinary sauce is a delicate blend of fresh tomatoes, onions, habanero chiles, roasted garlic and roasted serrano peppers specially blended with 10 different herbs and spices including Mexican Oregano and Cumin Seed. Together they create a sauce of unmatched richness and complexity. This sauce is great to use in Chili, Stews, Soups, Pasta Sauces, on Pizza and eggs.
Heat Level: Hot
Ingredients: Vinegar, Tomatoes, Onions, Habanero Chiles, Garlic, Serrano Peppers, Spices, Salt and Sugar
12.5 oz
",Ring of Fire, Ring of Fire Original Habanero Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/ring-of-fire-original-habanero-hot-sauce
"
CaJohn's Reaper Purée is the closest you can get to fresh Carolina Reapers, the worlds hottest peppers. 
Heat Level: Extreme
Ingredients: Reaper Chilies and Vinegar
2 oz
",CaJohn's, Reaper Purée    ,$ 11.99,https://heathotsauce.com/collections/all/products/reaper-puree
"
The ultimate spicy peanut. These peanuts are infused with Ghost Pepper or ""Naga Jolokia"" which has been measured at over 1 million Scoville Units. These peanuts are the perfect snack for the true Chilihead.
Heat Level: Extra Hot
Ingredients: Peanuts, Seasoning (Salt, Spices, Ghost Chili Pepper, Dehydrated Habanero Pepper, Maltodextrin, Onion Powder, Garlic Powder, Citric Acid, Malic Acid, Extractives of Paprika, Natural Smoke Flavor, Peanut Oil.
8 oz
 
",Da Bomb, Da Bomb Ghost Pepper Nuts    ,$ 5.99,https://heathotsauce.com/collections/all/products/da-bomb-ghost-pepper-nuts
"
A delicious blend of Caribbean Red Habaneros, balanced with the sweet flavor of Wildflower Honey and the brightness of fresh lime juice.
Heat Level: Hot

Ingredients: Caribbean red habaneros, White Vinegar, Wildflower Honey, Lime Juice.
5 oz

",PexPeppers," HornetBomb with Carribean Red Habaneros, Wildflower Honey, & Lime    ",$ 8.50,https://heathotsauce.com/collections/all/products/hornetbomb-with-carribean-red-habaneros-wildflower-honey-lime
"
This flavorful mustard based Scotch Bonnet hot sauce is delicious on everything from eggs to nachos.
Heat Level: Hot
Ingredients: Distilled vinegar, yellow scotch bonnet peppers, red scotch bonnet pepper, garlic, water, salt, onions, mustard (mustard seed, turmeric, spices), salt, turmeric, black pepper, cumin.
5 oz
",Howler Monkey, Howler Monkey Amarillo    ,$ 5.99,https://heathotsauce.com/collections/all/products/howler-monkey-amarillo
"
This Jamaican sauce is made with Scotch Bonnet chilies, scallions, and thyme. A tasty addition to soups, stews, and Caribbean food.
Heat Level: Hot
Ingredients: Water, Scotch Bonnet Peppers, Cane Vinegar, Modified Corn Starch, Salt, Citric Acid, Scallions, Onions, Garlic Powder, Potassium Sorbate (preservative), Thyme Leaves.
5 oz
",Walkerswood, Walkerswood Scotch Bonnet    ,$ 4.50,https://heathotsauce.com/collections/all/products/walkerswood-scotch-bonnet
"
A step up from the ""Hot"" level, this sauce has a great flavor as well as heat.

All of Marie Sharp's sauces are made in Belize and are famous for their consistent carrot based habanero and lime flavor.
Heat Level: Hot
﻿Ingredients﻿: Select Red Habanero peppers, fresh carrots, onions, lime juice, vinegar, garlic and salt.
5 oz
",Marie Sharp's, Fiery Hot Habanero Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/fiery-hot-habanero-pepper-sauce
"
Mr Blister Garlic Extreme is a Louisiana style sauce that is chock full of garlic! It's got a thick consistency that stands out compared to the traditional thinner Louisiana style sauces, and it's tangy without being too vinegary. 
Heat Level: Medium
Ingredients: Cayenne peppers, minced garlic, vinegar, spices & sea salt.
5 oz
",Mr. Blister, Mr Blister Garlic Extreme    ,$ 6.99,https://heathotsauce.com/collections/all/products/mr-blister-garlic-extreme
"
This flavorful superhot sauce blends the sweetness of blueberries and apricot preserves with the sting of the scorpion pepper and scotch bonnet.
Heat Level: Hot/Extra Hot, depending on your tolerance. Try Cauterizer for an even crazier kick - it's the same flavorful blend of apricots and blueberries, but with 100% Trinidad Scorpions instead of a mix of Scorpions and Scotch Bonnets. 
Ingredients: Apple Cider Vinegar, Apricot Preserves, Water, Trinidad Scorpion Peppers, Red Scotch Bonnet Peppers, Orange Habanero Peppers, Carrots, Blueberries, Honey, Onion, Gluten Free Soy Sauce, Sea Salt, Garlic, Ginger, White Pepper. 
5 oz
",Heartbreaking Dawns, 1498 Apricot & Blueberry Scorpion Pepper Sauce    ,$ 7.50,https://heathotsauce.com/collections/all/products/1498-apricot-blueberry-scorpion-pepper-sauce
"
This flavorful and fruity sauce has a bright pineapple flavor upfront and a serious habanero kick.
Heat Level: Hot
Ingredients: Pineapple, Habanero Mash (habanero, vinegar, salt), Yellow Bell Pepper, Distilled Vinegar, Garlic, & Sea Salt.
5 oz
",Bravado Spice Co., Pineapple Habanero    ,$ 5.99,https://heathotsauce.com/collections/all/products/pineapple-habanero
"
This puree of Fatalii, Scorpion, & Ghost peppers is one of the hottest all-natural sauces available. 
Heat Level: SUPERHOT!
Ingredients: Fatali Peppers, Trinidad Moruga Scorpion Peppers, Bhut Jolokia (Ghost Peppers), Cider Vinegar, Water, Agave, Lime, Coriander, Salt.
2 oz

",Heartbreaking Dawns, Mauvais Sang Superhot Puree    ,$ 8.99,https://heathotsauce.com/collections/all/products/mauvais-sang-superhot-puree
"
Made with peppers grown at the base of the Irazu volcano in Costa Rica, this roasted pepper sauce gets a hint of sweetness from passionfuit juice.
Heat Level: Hot
Ingredients: Water, Roasted Habanero, Ground Habanero Pepper, Roasted Garlic, Salt, Apple Vinegar, Passion Fruit Juice, Lemon Juice, Xanthan Gum, Acetic Acid.
5 oz
",Irazu Volcanic Pepper Sauce, Irazu Fire-Roasted Habanero & Garlic    ,$ 6.85,https://heathotsauce.com/collections/all/products/irazu-fire-roasted-habanero-garlic
"
Winners of the Grand Prize Scovie Award in 2008, these rich and spicy caramels taste as good as they look. 
Heat Level: Medium
Ingredients: Sugar, Corn Syrup, Organic Dark Chocolate (Organic Cocoa Mass, Organic Cocoa Butter, Organic Sugar, Organic Vanilla, Organic Soy Lecithin), Cream (milk), Cayenne Pepper, Sea Salt.
Box of 10
",Lillie Belle Farms, Cayenne Caramels    ,$ 10.50,https://heathotsauce.com/collections/all/products/cayenne-caramels
"
Carmelized pecans in rich dark chocolate with a little bit of a kick. 
Heat Level: Mild to a chilehead, but hot if you have a low tolerance.
Ingredients: Organic Dark Chocolate (Organic Cocoa Mass, Organic Cocoa Butter, Organic Sugar, Organic Vanilla Bean, Organic Soy Lecithin), Pecans, Organic Sugar, Spices.
",Lillie Belle Farms, Crunchy Fire Bar    ,$ 2.99,https://heathotsauce.com/collections/all/products/crunchy-fire-bar
